time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Время впрыска Цилиндр # 1 (ms)","[ECM] Время впрыска Цилиндр # 2 (ms)","[ECM] Время впрыска Цилиндр # 3 (ms)","[ECM] Время впрыска Цилиндр # 4 (ms)","[ECM] Датчик кислорода 1 Блок 1 (V)","[ECM] Датчик кислорода 2 Блок 1 (V)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Скорость автомобиля (km/h)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
10:32:43.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,-0.78125,0.5562410045444278,14.193954000000002,14.193954000000002,0.556245,-1.5625,12.522310083454906,6.261155041727453,24.49487761828365,,1955,2,,,6.9873158859722215,173.83881100000002,173.83881100000002,6.98733,79.2156862745098,-0.2,50,,7.98616226672199,8.166054148294448,8.166054148294448,7.986203735954564,7.95710521515667,42.24268701916563,0.5618034145898722,14.33589354,14.33589354,0.56180745,,,,,,0.03745059050227904,
10:32:43.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.78,,,,,,,,,,,,,23.529411764705884,,,,,,,,,,,,,,,,,,,,31,,,,23.5,,
10:32:44.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2,,,,,
10:32:44.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,
10:32:44.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:44.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11764705882353,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:44.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:44.741,,,,,,,,,,,,,,,,,,,,,,,840,,31.5,81,90.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:44.884,,,,,,,,,,,,,,,,,7.372800000000001,7.372800000000001,7.372800000000001,7.372800000000001,-0.2,0.77427,,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:45.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1603,27.45098039215686,0,112,1,0,0,0,0,51,1491,1491,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:45.451,1.75,0,0,0,0,12.700000000000001,12.600000000000001,1562,27.45098039215686,52,52,52,52,52,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:45.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,-0.78125,0.5589657405084948,14.196679000000001,14.196679000000001,0.55897,0,10.107357660776426,5.255825983603741,20.561831386281938,,1558,1.6,,,7.0142633938611105,173.865759,173.865759,7.014278,83.13725490196079,-0.16,52,,7.999720488244676,8.16657621985231,8.16657621985231,7.999765289459636,7.9661888277399235,42.273160927213596,0.5645553979135798,14.338645790000001,14.338645790000001,0.5645597,,,,,,0.040388449518417656,
10:32:45.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.77,,,,,,,,,,,,,23.529411764705884,,,,,,,,,,,,,,,,,,,,31,,,,17,,
10:32:46.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.5,,,,,
10:32:46.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,
10:32:46.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:46.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.470588235294116,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:46.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:46.578,,,,,,,,,,,,,,,,,,,,,,,840,,31.5,81,90.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:46.653,,,,,,,,,,,,,,,,,8.192,8.192,8.192,8.192,-0.2,0.77427,,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:46.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1581,27.058823529411764,0,15.25,1,0,0,0,0,54,1566,1565.75,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:47.168,1.75,0,0,0,0,12.700000000000001,12.700000000000001,1577,25.49019607843137,54,54,54,54,54,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:47.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,
10:32:47.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,-0.78125,0.5614728476318371,14.199186000000001,14.199186000000001,0.561477,0,9.034308585172317,4.968869721844775,19.439201701065464,,1594,1.6,,,7.042052253861111,173.893548,173.893548,7.042067,76.86274509803921,-0.22,55,,8.004730020877727,8.16675237359416,8.16675237359416,8.004772551073682,7.976010693584631,42.311796808149026,0.5670875761081555,14.34117786,14.34117786,0.56709177,,,,,,0.04489193242745662,
10:32:47.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.78,,,,,,,,,,,,,21.176470588235293,,,,,,,,,,,,,,,,,,,,31,,,,22.5,,
10:32:47.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.2,,,,,
10:32:47.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,
10:32:48.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:48.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11764705882353,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:48.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:48.445,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:48.583,,,,,,,,,,,,,,,,,6.5536,6.5536,6.5536,6.5536,-0.2,0.7690600000000001,,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:48.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1644,29.80392156862745,0,13.25,1,0,0,0,0,56,1630.75,1630.75,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:49.069,1.75,0,0,0,0,12.700000000000001,12.600000000000001,1653,29.019607843137255,57,57,57,57,57,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:49.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,-0.78125,0.5639947199087932,14.201708000000002,14.201708000000002,0.563999,0,9.15272408211675,5.217052726806548,20.410142732386618,,1651,1.7,,,7.069550672027778,173.92104600000002,173.92104600000002,7.069565,78.03921568627452,-0.21,57,,8.008953918221193,8.166897601054181,8.166897601054181,8.008997926319077,7.987920105060675,42.35424964420081,0.5696346671078811,14.34372508,14.34372508,0.5696389900000001,,,,,,0.040311665860467055,
10:32:49.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.765,,,,,,,,,,,,,22.352941176470587,,,,,,,,,,,,,,,,,,,,30,,,,23,,
10:32:49.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.2,,,,,
10:32:49.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,
10:32:49.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:49.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:49.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:50.145,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:50.235,,,,,,,,,,,,,,,,,7.372800000000001,7.372800000000001,7.372800000000001,7.372800000000001,-0.2,0.7638500000000001,,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:50.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1705,28.235294117647058,0,7,1,0,0,0,0,59,1698.5,1698,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:50.747,1.75,0,0,0,0,12.700000000000001,12.600000000000001,1719,20.784313725490197,59,59,59,59,59,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:50.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,
10:32:51.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,-0.78125,0.5662102100627571,14.203923000000001,14.203923000000001,0.566214,0.78125,7.049335397808069,4.229601238684841,16.547037092239435,,1732,1.7,,,7.101007508694445,173.952503,173.952503,7.101022,60,-0.38,60,,8.009139991075974,8.166879930103457,8.166879930103457,8.009177368055886,7.996603069688258,42.409501532324484,0.5718723121633846,14.345962230000001,14.345962230000001,0.57187614,,,,,,0.03883321295411243,
10:32:51.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.77,,,,,,,,,,,,,19.215686274509803,,,,,,,,,,,,,,,,,,,,30,,,,32,,
10:32:51.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.6,,,,,
10:32:51.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,
10:32:51.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:51.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41176470588235,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:51.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:51.989,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:52.098,,,,,,,,,,,,,,,,,4.096,4.096,4.096,4.096,-0.2,0.7690600000000001,,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:52.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1769,15.294117647058824,0,6.5,1,0,0,0,0,60,1762.5,1762.5,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:52.584,1.75,0,0,0,0,12.600000000000001,12.5,1770,14.509803921568627,61,61,61,61,61,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:52.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,-0.78125,0.5679852482421142,14.205698000000002,14.205698000000002,0.567989,0,6.2367712004391445,3.804430432267878,14.883684755387366,,1776,1.8,,,7.129472874027778,173.98096800000002,173.98096800000002,7.129487,52.549019607843135,-0.45,61,,7.9986571982451125,8.166423451808567,8.166423451808567,7.998693709159046,8.001227313897779,42.46116844146614,0.5736651007245354,14.347754980000001,14.347754980000001,0.57366889,,,,,,0.035815060367416995,
10:32:52.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.775,,,,,,,,,,,,,17.647058823529413,,,,,,,,,,,,,,,,,,,,30,,,,36.5,,
10:32:53.040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.3,,,,,
10:32:53.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61727872,,,,,,,,,,,,,,,,,
10:32:53.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:53.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.607843137254903,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:53.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:53.603,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:53.748,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77427,,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:53.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1779,3.5294117647058822,0,0,1,0,0,0,0,62,1779.25,1779,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:54.183,1.75,0,0,0,0,12.700000000000001,12.600000000000001,1777,3.5294117647058822,62,62,61,62,62,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:54.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,
10:32:54.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,-0.78125,0.5687411472046933,14.206454,14.206454,0.568745,-2.34375,2.7472696202294777,1.6758344683399813,6.556196091123112,,1778,1.8,,,7.156981079888889,174.008476,174.008476,7.156995,23.137254901960784,-0.73,61,,7.977323951628761,8.165521874783453,8.165521874783453,7.977362186087161,7.9997542613822405,42.510825897031744,0.5744285586767403,14.34851854,14.34851854,0.57443245,,,,,,0.02453117755747577,
10:32:54.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.775,,,,,,,,,,,,,16.07843137254902,,,,,,,,,,,,,,,,,,,,30,,,,44,,
10:32:54.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,,,,,
10:32:54.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61727872,,,,,,,,,,,,,,,,,
10:32:54.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:55.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.098039215686274,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:55.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:55.342,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:55.434,,,,,,,,,,,,,,,,,3.2768,3.2768,3.2768,3.2768,-0.2,0.77948,,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:55.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1790,12.156862745098039,0,15.25,1,0,0,0,0,61,1774.25,1774.75,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:55.934,1.75,0,0,0,0,12.700000000000001,12.600000000000001,1784,12.156862745098039,62,61,62,61,61,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:56.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,-0.78125,0.5701354065290642,14.207848,14.207848,0.570139,-0.78125,4.742615000910515,2.892995150555414,11.317969558471708,,1777,1.8,,,7.186380492472223,174.037875,174.037875,7.186394,40.78431372549019,-0.5700000000000001,61,,7.9661438274741885,8.165032144755983,8.165032144755983,7.966178542810215,7.994158151253827,42.56360409006043,0.5758367605943548,14.34992648,14.34992648,0.57584039,,,,,,0.016376968734304203,
10:32:56.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.78,,,,,,,,,,,,,15.294117647058824,,,,,,,,,,,,,,,,,,,,30,,,,15,,
10:32:56.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.9,,,,,
10:32:56.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,
10:32:56.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:56.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.215686274509803,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:56.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:57.111,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:57.243,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77948,,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:57.832,1.75,0,0,0,0,12.700000000000001,12.700000000000001,1743,0,61,61,61,61,61,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:57.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,
10:32:58.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,-0.78125,0.5710936314984871,14.208806000000001,14.208806000000001,0.571097,0,2.9544315609143337,1.7726589365486,6.93499257251022,,1724,1.7,,,7.218812490805556,174.070307,174.070307,7.218826,0,-0.71,60,,7.946888313201773,8.164203337922851,8.164203337922851,7.946920249571621,7.984517866641167,42.619248200457406,0.576804567813472,14.350894060000002,14.350894060000002,0.57680797,,,,,,0,
10:32:58.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,0.775,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,30,,,,-1.5,,
10:32:58.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2,,,,,
10:32:58.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.074515199999999,,,,,,,,,,,,,,,,,
10:32:58.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
10:32:58.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:58.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:58.896,,,,,,,,,,,,,,,,,,,,,,,840,,30.75,81.75,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:59.065,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.04486999999999999,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:59.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1671,2.7450980392156863,0,-17.25,1,0,0,0,0,59,1696,1688.25,5,48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:32:59.591,1.75,0,0,0,0,13.9,13.8,1702,10.196078431372548,59,59,59,59,59,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
